Overriding config with config/train_tinystories.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-experiment3_heads-n_head_4'
eval_interval = 250
eval_iters = 200
log_interval = 10

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False
wandb_project = 'tinystories'
wandb_run_name = 'experiment3_heads_n_head_4'

dataset = 'tinystories'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256

# baby GPT model :)
n_layer = 6
n_head = 4
n_embd = 256
dropout = 0.0

learning_rate = 0.001
max_iters = 5000
lr_decay_iters = 5000
min_lr = 0.0001
beta2 = 0.99

warmup_iters = 100

device = 'cuda:1'

tokens per iteration will be: 16,384
found vocab_size = 228 (inside data/tinystories/meta.pkl)
Initializing a new model from scratch
number of parameters: 4.78M
num decayed parameter tensors: 26, with 4,842,496 parameters
iter 660: loss 0.9900, time 4.50ms, mfu 37.69%
iter 670: loss 0.9976, time 4.58ms, mfu 37.75%
iter 680: loss 0.9722, time 4.47ms, mfu 37.90%
iter 690: loss 1.0168, time 4.46ms, mfu 38.04%
iter 700: loss 0.9707, time 4.74ms, mfu 37.94%
iter 710: loss 0.9423, time 4.63ms, mfu 37.93%
iter 720: loss 0.9830, time 4.48ms, mfu 38.06%
iter 730: loss 0.9115, time 4.30ms, mfu 38.33%
iter 740: loss 0.9671, time 4.26ms, mfu 38.62%
step 750: train loss 0.9453, val loss 0.9443
saving checkpoint to out-experiment3_heads-n_head_4
iter 750: loss 0.9577, time 1769.48ms, mfu 34.77%
iter 760: loss 0.9393, time 4.60ms, mfu 35.11%
iter 770: loss 0.9248, time 4.66ms, mfu 35.36%
iter 780: loss 0.9365, time 4.49ms, mfu 35.73%
iter 790: loss 0.9037, time 4.50ms, mfu 36.06%
iter 800: loss 0.9226, time 4.60ms, mfu 36.27%
iter 810: loss 0.9273, time 4.47ms, mfu 36.57%
iter 820: loss 0.8815, time 4.49ms, mfu 36.82%
iter 830: loss 0.9583, time 4.32ms, mfu 37.20%
iter 840: loss 0.9393, time 4.50ms, mfu 37.38%
iter 850: loss 0.9206, time 4.54ms, mfu 37.50%
iter 860: loss 0.9139, time 4.48ms, mfu 37.67%
iter 870: loss 0.9132, time 4.35ms, mfu 37.93%
iter 880: loss 0.8442, time 4.60ms, mfu 37.95%
iter 890: loss 0.8609, time 4.50ms, mfu 38.05%
iter 900: loss 0.9055, time 4.58ms, mfu 38.08%
iter 910: loss 0.8548, time 4.33ms, mfu 38.32%
iter 920: loss 0.8918, time 4.41ms, mfu 38.46%
iter 930: loss 0.8900, time 4.41ms, mfu 38.59%
iter 940: loss 0.8569, time 4.56ms, mfu 38.58%
iter 950: loss 0.8459, time 4.55ms, mfu 38.58%
iter 960: loss 0.8895, time 4.46ms, mfu 38.65%
iter 970: loss 0.8087, time 4.59ms, mfu 38.61%
iter 980: loss 0.8439, time 4.52ms, mfu 38.63%
iter 990: loss 0.8822, time 4.51ms, mfu 38.66%
step 1000: train loss 0.8491, val loss 0.8482
saving checkpoint to out-experiment3_heads-n_head_4
iter 1000: loss 0.8152, time 1760.49ms, mfu 34.80%
iter 1010: loss 0.8081, time 4.63ms, mfu 35.11%
iter 1020: loss 0.8882, time 4.67ms, mfu 35.35%
iter 1030: loss 0.7755, time 4.57ms, mfu 35.65%
iter 1040: loss 0.8354, time 4.55ms, mfu 35.94%
iter 1050: loss 0.8152, time 4.45ms, mfu 36.29%
iter 1060: loss 0.8040, time 4.46ms, mfu 36.59%
iter 1070: loss 0.8408, time 4.47ms, mfu 36.86%
iter 1080: loss 0.8466, time 4.46ms, mfu 37.10%
iter 1090: loss 0.8739, time 4.55ms, mfu 37.25%
iter 1100: loss 0.8262, time 4.56ms, mfu 37.37%
iter 1110: loss 0.7761, time 4.37ms, mfu 37.65%
iter 1120: loss 0.8366, time 4.28ms, mfu 37.98%
iter 1130: loss 0.8427, time 4.29ms, mfu 38.27%
iter 1140: loss 0.8191, time 4.46ms, mfu 38.37%
iter 1150: loss 0.7983, time 4.53ms, mfu 38.41%
iter 1160: loss 0.8188, time 4.64ms, mfu 38.34%
iter 1170: loss 0.7988, time 4.52ms, mfu 38.39%
iter 1180: loss 0.7958, time 4.54ms, mfu 38.41%
iter 1190: loss 0.8097, time 4.49ms, mfu 38.48%
iter 1200: loss 0.8176, time 4.47ms, mfu 38.56%
iter 1210: loss 0.8005, time 4.48ms, mfu 38.62%
iter 1220: loss 0.7697, time 4.48ms, mfu 38.67%
iter 1230: loss 0.8006, time 4.51ms, mfu 38.69%
iter 1240: loss 0.8037, time 4.74ms, mfu 38.52%
step 1250: train loss 0.7963, val loss 0.7936
saving checkpoint to out-experiment3_heads-n_head_4
iter 1250: loss 0.8236, time 1770.19ms, mfu 34.68%
iter 1260: loss 0.7828, time 4.62ms, mfu 35.01%
iter 1270: loss 0.7756, time 4.47ms, mfu 35.43%
iter 1280: loss 0.8068, time 4.45ms, mfu 35.83%
iter 1290: loss 0.7739, time 4.52ms, mfu 36.13%
iter 1300: loss 0.7873, time 4.54ms, mfu 36.37%
iter 1310: loss 0.7599, time 4.42ms, mfu 36.71%
iter 1320: loss 0.7928, time 4.31ms, mfu 37.11%
iter 1330: loss 0.7990, time 4.57ms, mfu 37.24%
iter 1340: loss 0.7905, time 4.48ms, mfu 37.43%
iter 1350: loss 0.7674, time 4.52ms, mfu 37.57%
iter 1360: loss 0.8053, time 4.55ms, mfu 37.67%
iter 1370: loss 0.7387, time 4.55ms, mfu 37.76%
iter 1380: loss 0.7583, time 4.58ms, mfu 37.81%
iter 1390: loss 0.7870, time 4.54ms, mfu 37.89%
iter 1400: loss 0.7515, time 4.41ms, mfu 38.08%
iter 1410: loss 0.7556, time 4.49ms, mfu 38.18%
iter 1420: loss 0.7169, time 4.45ms, mfu 38.31%
iter 1430: loss 0.7695, time 4.39ms, mfu 38.47%
iter 1440: loss 0.7733, time 4.47ms, mfu 38.55%
iter 1450: loss 0.7375, time 4.49ms, mfu 38.60%
iter 1460: loss 0.7298, time 4.48ms, mfu 38.65%
iter 1470: loss 0.7510, time 4.44ms, mfu 38.74%
iter 1480: loss 0.7519, time 4.22ms, mfu 39.03%
iter 1490: loss 0.7588, time 4.49ms, mfu 39.03%
step 1500: train loss 0.7584, val loss 0.7574
saving checkpoint to out-experiment3_heads-n_head_4
iter 1500: loss 0.7816, time 1762.50ms, mfu 35.14%
iter 1510: loss 0.7411, time 4.58ms, mfu 35.45%
iter 1520: loss 0.7904, time 4.54ms, mfu 35.77%
iter 1530: loss 0.7611, time 4.47ms, mfu 36.12%
iter 1540: loss 0.7660, time 4.51ms, mfu 36.39%
iter 1550: loss 0.7876, time 4.72ms, mfu 36.47%
iter 1560: loss 0.7348, time 4.35ms, mfu 36.85%
iter 1570: loss 0.7569, time 4.80ms, mfu 36.82%
iter 1580: loss 0.7418, time 4.55ms, mfu 36.99%
iter 1590: loss 0.7442, time 4.64ms, mfu 37.07%
iter 1600: loss 0.7343, time 4.53ms, mfu 37.23%
iter 1610: loss 0.7412, time 4.57ms, mfu 37.35%
iter 1620: loss 0.7682, time 4.30ms, mfu 37.70%
iter 1630: loss 0.7396, time 4.56ms, mfu 37.77%
iter 1640: loss 0.7430, time 4.46ms, mfu 37.92%
iter 1650: loss 0.7127, time 4.41ms, mfu 38.11%
iter 1660: loss 0.7351, time 4.46ms, mfu 38.23%
iter 1670: loss 0.7332, time 4.46ms, mfu 38.34%
iter 1680: loss 0.7161, time 4.47ms, mfu 38.43%
iter 1690: loss 0.7805, time 4.43ms, mfu 38.55%
iter 1700: loss 0.7519, time 4.23ms, mfu 38.84%
iter 1710: loss 0.7180, time 4.54ms, mfu 38.82%
iter 1720: loss 0.7365, time 4.63ms, mfu 38.72%
iter 1730: loss 0.6902, time 4.50ms, mfu 38.75%
iter 1740: loss 0.7518, time 4.55ms, mfu 38.74%
step 1750: train loss 0.7337, val loss 0.7353
saving checkpoint to out-experiment3_heads-n_head_4
iter 1750: loss 0.7290, time 1766.09ms, mfu 34.87%
iter 1760: loss 0.7114, time 4.57ms, mfu 35.23%
iter 1770: loss 0.7352, time 4.53ms, mfu 35.57%
iter 1780: loss 0.7445, time 4.50ms, mfu 35.92%
iter 1790: loss 0.7370, time 4.42ms, mfu 36.30%
iter 1800: loss 0.7139, time 4.27ms, mfu 36.77%
iter 1810: loss 0.7351, time 4.60ms, mfu 36.91%
iter 1820: loss 0.7398, time 4.30ms, mfu 37.30%
iter 1830: loss 0.7394, time 4.38ms, mfu 37.58%
iter 1840: loss 0.7179, time 4.29ms, mfu 37.91%
iter 1850: loss 0.7359, time 4.55ms, mfu 37.98%
iter 1860: loss 0.7280, time 4.48ms, mfu 38.09%
iter 1870: loss 0.7516, time 4.50ms, mfu 38.18%
iter 1880: loss 0.6956, time 4.53ms, mfu 38.24%
iter 1890: loss 0.7352, time 4.84ms, mfu 38.03%
iter 1900: loss 0.6793, time 4.55ms, mfu 38.09%
iter 1910: loss 0.7202, time 4.27ms, mfu 38.39%
iter 1920: loss 0.7253, time 4.65ms, mfu 38.32%
iter 1930: loss 0.7335, time 4.53ms, mfu 38.36%
iter 1940: loss 0.6981, time 4.48ms, mfu 38.44%
iter 1950: loss 0.7243, time 4.34ms, mfu 38.64%
iter 1960: loss 0.7212, time 4.46ms, mfu 38.71%
iter 1970: loss 0.6990, time 4.42ms, mfu 38.81%
iter 1980: loss 0.7336, time 4.33ms, mfu 38.98%
iter 1990: loss 0.7239, time 4.22ms, mfu 39.24%
step 2000: train loss 0.7148, val loss 0.7132
saving checkpoint to out-experiment3_heads-n_head_4
iter 2000: loss 0.6996, time 1781.58ms, mfu 35.33%
iter 2010: loss 0.7115, time 4.51ms, mfu 35.69%
iter 2020: loss 0.6709, time 4.48ms, mfu 36.03%
iter 2030: loss 0.7314, time 4.45ms, mfu 36.37%
iter 2040: loss 0.7236, time 4.41ms, mfu 36.71%
iter 2050: loss 0.6560, time 4.49ms, mfu 36.95%
iter 2060: loss 0.7417, time 4.51ms, mfu 37.14%
iter 2070: loss 0.6664, time 4.54ms, mfu 37.29%
iter 2080: loss 0.7143, time 4.35ms, mfu 37.59%
iter 2090: loss 0.6672, time 4.52ms, mfu 37.71%
iter 2100: loss 0.6758, time 4.24ms, mfu 38.07%
iter 2110: loss 0.7030, time 4.50ms, mfu 38.16%
iter 2120: loss 0.7065, time 4.43ms, mfu 38.30%
iter 2130: loss 0.7201, time 4.50ms, mfu 38.37%
iter 2140: loss 0.7076, time 4.47ms, mfu 38.46%
iter 2150: loss 0.7184, time 4.51ms, mfu 38.50%
iter 2160: loss 0.7262, time 4.52ms, mfu 38.53%
iter 2170: loss 0.7106, time 4.53ms, mfu 38.55%
iter 2180: loss 0.6840, time 4.32ms, mfu 38.75%
iter 2190: loss 0.6919, time 4.56ms, mfu 38.72%
iter 2200: loss 0.6858, time 4.48ms, mfu 38.77%
iter 2210: loss 0.7087, time 4.54ms, mfu 38.76%
iter 2220: loss 0.6975, time 4.26ms, mfu 39.00%
iter 2230: loss 0.6738, time 4.43ms, mfu 39.05%
iter 2240: loss 0.6775, time 4.48ms, mfu 39.06%
step 2250: train loss 0.6917, val loss 0.6901
saving checkpoint to out-experiment3_heads-n_head_4
iter 2250: loss 0.6589, time 1786.93ms, mfu 35.16%
iter 2260: loss 0.7257, time 4.94ms, mfu 35.20%
iter 2270: loss 0.6801, time 4.24ms, mfu 35.82%
iter 2280: loss 0.7117, time 4.31ms, mfu 36.31%
iter 2290: loss 0.6802, time 4.59ms, mfu 36.50%
iter 2300: loss 0.6996, time 4.72ms, mfu 36.56%
iter 2310: loss 0.7212, time 4.34ms, mfu 36.95%
iter 2320: loss 0.7034, time 4.32ms, mfu 37.32%
iter 2330: loss 0.6850, time 7.79ms, mfu 35.84%
iter 2340: loss 0.6777, time 4.60ms, mfu 36.07%
iter 2350: loss 0.7445, time 4.61ms, mfu 36.27%
iter 2360: loss 0.7081, time 4.65ms, mfu 36.42%
iter 2370: loss 0.7223, time 4.43ms, mfu 36.74%
iter 2380: loss 0.6679, time 4.58ms, mfu 36.90%
iter 2390: loss 0.6696, time 4.30ms, mfu 37.28%
iter 2400: loss 0.6940, time 4.35ms, mfu 37.59%
iter 2410: loss 0.7219, time 4.46ms, mfu 37.76%
iter 2420: loss 0.6571, time 4.77ms, mfu 37.66%
iter 2430: loss 0.7117, time 4.62ms, mfu 37.69%
iter 2440: loss 0.6605, time 4.32ms, mfu 37.98%
iter 2450: loss 0.6977, time 4.29ms, mfu 38.27%
iter 2460: loss 0.6728, time 4.62ms, mfu 38.24%
iter 2470: loss 0.6669, time 4.28ms, mfu 38.51%
iter 2480: loss 0.6916, time 4.45ms, mfu 38.59%
iter 2490: loss 0.6797, time 4.24ms, mfu 38.88%
step 2500: train loss 0.6779, val loss 0.6813
saving checkpoint to out-experiment3_heads-n_head_4
iter 2500: loss 0.6603, time 1792.86ms, mfu 35.00%
iter 2510: loss 0.6736, time 4.49ms, mfu 35.40%
iter 2520: loss 0.6925, time 4.27ms, mfu 35.97%
iter 2530: loss 0.6904, time 4.55ms, mfu 36.22%
iter 2540: loss 0.6813, time 4.51ms, mfu 36.49%
iter 2550: loss 0.6735, time 4.47ms, mfu 36.76%
iter 2560: loss 0.6721, time 4.51ms, mfu 36.98%
iter 2570: loss 0.6675, time 4.61ms, mfu 37.09%
iter 2580: loss 0.6751, time 4.52ms, mfu 37.26%
iter 2590: loss 0.7238, time 4.33ms, mfu 37.58%
iter 2600: loss 0.6699, time 4.29ms, mfu 37.92%
iter 2610: loss 0.6553, time 4.54ms, mfu 37.99%
iter 2620: loss 0.6792, time 4.53ms, mfu 38.06%
iter 2630: loss 0.6410, time 4.53ms, mfu 38.13%
iter 2640: loss 0.6981, time 4.26ms, mfu 38.43%
iter 2650: loss 0.6737, time 4.79ms, mfu 38.25%
iter 2660: loss 0.6710, time 4.49ms, mfu 38.33%
iter 2670: loss 0.6771, time 4.30ms, mfu 38.57%
iter 2680: loss 0.6747, time 4.43ms, mfu 38.68%
iter 2690: loss 0.6424, time 4.49ms, mfu 38.72%
iter 2700: loss 0.7001, time 4.46ms, mfu 38.77%
iter 2710: loss 0.6632, time 4.57ms, mfu 38.73%
iter 2720: loss 0.6950, time 4.58ms, mfu 38.69%
iter 2730: loss 0.6901, time 4.31ms, mfu 38.89%
iter 2740: loss 0.6355, time 4.49ms, mfu 38.91%
step 2750: train loss 0.6628, val loss 0.6616
saving checkpoint to out-experiment3_heads-n_head_4
iter 2750: loss 0.6647, time 1784.87ms, mfu 35.03%
iter 2760: loss 0.6807, time 4.70ms, mfu 35.25%
iter 2770: loss 0.6575, time 4.35ms, mfu 35.76%
iter 2780: loss 0.6590, time 4.37ms, mfu 36.20%
iter 2790: loss 0.6096, time 4.53ms, mfu 36.45%
iter 2800: loss 0.6711, time 4.50ms, mfu 36.70%
iter 2810: loss 0.6374, time 4.36ms, mfu 37.05%
iter 2820: loss 0.6568, time 4.30ms, mfu 37.42%
iter 2830: loss 0.6621, time 4.49ms, mfu 37.58%
iter 2840: loss 0.6524, time 4.59ms, mfu 37.65%
iter 2850: loss 0.6543, time 4.61ms, mfu 37.69%
iter 2860: loss 0.6217, time 4.55ms, mfu 37.78%
iter 2870: loss 0.6678, time 4.31ms, mfu 38.07%
iter 2880: loss 0.6202, time 4.58ms, mfu 38.09%
iter 2890: loss 0.6302, time 4.53ms, mfu 38.15%
iter 2900: loss 0.6460, time 4.59ms, mfu 38.16%
iter 2910: loss 0.6390, time 4.56ms, mfu 38.19%
iter 2920: loss 0.6576, time 4.58ms, mfu 38.20%
iter 2930: loss 0.6826, time 4.56ms, mfu 38.22%
iter 2940: loss 0.6415, time 4.50ms, mfu 38.30%
iter 2950: loss 0.6614, time 4.43ms, mfu 38.43%
iter 2960: loss 0.6483, time 4.59ms, mfu 38.41%
iter 2970: loss 0.6619, time 4.62ms, mfu 38.37%
iter 2980: loss 0.6276, time 4.56ms, mfu 38.38%
iter 2990: loss 0.6671, time 4.30ms, mfu 38.62%
step 3000: train loss 0.6496, val loss 0.6502
saving checkpoint to out-experiment3_heads-n_head_4
iter 3000: loss 0.6321, time 1771.75ms, mfu 34.77%
iter 3010: loss 0.6786, time 4.63ms, mfu 35.08%
iter 3020: loss 0.6122, time 4.61ms, mfu 35.37%
iter 3030: loss 0.6287, time 4.56ms, mfu 35.68%
iter 3040: loss 0.6321, time 4.70ms, mfu 35.85%
iter 3050: loss 0.6470, time 4.33ms, mfu 36.32%
iter 3060: loss 0.6787, time 4.35ms, mfu 36.72%
iter 3070: loss 0.6837, time 4.43ms, mfu 37.01%
iter 3080: loss 0.6598, time 4.66ms, mfu 37.08%
iter 3090: loss 0.6242, time 4.64ms, mfu 37.15%
iter 3100: loss 0.6516, time 4.30ms, mfu 37.51%
iter 3110: loss 0.6390, time 4.39ms, mfu 37.76%
iter 3120: loss 0.6387, time 4.66ms, mfu 37.75%
iter 3130: loss 0.6632, time 4.67ms, mfu 37.73%
iter 3140: loss 0.6303, time 4.47ms, mfu 37.89%
iter 3150: loss 0.6541, time 4.33ms, mfu 38.15%
iter 3160: loss 0.6426, time 4.36ms, mfu 38.35%
iter 3170: loss 0.6399, time 4.58ms, mfu 38.35%
iter 3180: loss 0.6764, time 4.33ms, mfu 38.57%
iter 3190: loss 0.6195, time 4.31ms, mfu 38.78%
iter 3200: loss 0.6403, time 4.34ms, mfu 38.94%
iter 3210: loss 0.6528, time 4.32ms, mfu 39.10%
iter 3220: loss 0.6353, time 4.55ms, mfu 39.05%
iter 3230: loss 0.6244, time 4.31ms, mfu 39.22%
iter 3240: loss 0.6641, time 4.32ms, mfu 39.35%
step 3250: train loss 0.6388, val loss 0.6411
saving checkpoint to out-experiment3_heads-n_head_4
iter 3250: loss 0.6722, time 1790.65ms, mfu 35.43%
iter 3260: loss 0.6377, time 4.85ms, mfu 35.51%
iter 3270: loss 0.6187, time 4.28ms, mfu 36.05%
iter 3280: loss 0.6079, time 4.58ms, mfu 36.28%
iter 3290: loss 0.6264, time 4.47ms, mfu 36.57%
iter 3300: loss 0.6381, time 4.50ms, mfu 36.81%
iter 3310: loss 0.6633, time 4.58ms, mfu 36.96%
iter 3320: loss 0.6649, time 4.53ms, mfu 37.13%
iter 3330: loss 0.6364, time 4.54ms, mfu 37.28%
iter 3340: loss 0.6418, time 4.71ms, mfu 37.28%
iter 3350: loss 0.6017, time 4.32ms, mfu 37.61%
iter 3360: loss 0.6371, time 4.46ms, mfu 37.78%
iter 3370: loss 0.6557, time 4.57ms, mfu 37.84%
iter 3380: loss 0.6235, time 4.37ms, mfu 38.07%
iter 3390: loss 0.6269, time 4.37ms, mfu 38.28%
iter 3400: loss 0.6503, time 4.24ms, mfu 38.58%
iter 3410: loss 0.6401, time 4.24ms, mfu 38.86%
iter 3420: loss 0.6385, time 4.69ms, mfu 38.71%
iter 3430: loss 0.6248, time 4.39ms, mfu 38.83%
iter 3440: loss 0.6305, time 4.48ms, mfu 38.87%
iter 3450: loss 0.6159, time 4.64ms, mfu 38.76%
iter 3460: loss 0.6166, time 4.51ms, mfu 38.77%
iter 3470: loss 0.6224, time 4.62ms, mfu 38.69%
iter 3480: loss 0.6433, time 4.68ms, mfu 38.57%
iter 3490: loss 0.6214, time 4.31ms, mfu 38.79%
step 3500: train loss 0.6295, val loss 0.6334
saving checkpoint to out-experiment3_heads-n_head_4
iter 3500: loss 0.6150, time 1798.36ms, mfu 34.92%
iter 3510: loss 0.6589, time 4.55ms, mfu 35.28%
iter 3520: loss 0.6269, time 4.42ms, mfu 35.72%
iter 3530: loss 0.6652, time 4.34ms, mfu 36.19%
iter 3540: loss 0.6181, time 4.47ms, mfu 36.50%
iter 3550: loss 0.6237, time 4.54ms, mfu 36.71%
iter 3560: loss 0.6206, time 4.25ms, mfu 37.16%
iter 3570: loss 0.6553, time 4.53ms, mfu 37.32%
iter 3580: loss 0.6414, time 4.53ms, mfu 37.46%
iter 3590: loss 0.5920, time 4.58ms, mfu 37.54%
iter 3600: loss 0.6156, time 4.47ms, mfu 37.71%
iter 3610: loss 0.6158, time 4.51ms, mfu 37.82%
iter 3620: loss 0.6164, time 4.51ms, mfu 37.93%
iter 3630: loss 0.6204, time 4.60ms, mfu 37.95%
iter 3640: loss 0.6454, time 4.31ms, mfu 38.23%
iter 3650: loss 0.6027, time 4.45ms, mfu 38.35%
iter 3660: loss 0.6289, time 4.31ms, mfu 38.58%
iter 3670: loss 0.6369, time 4.54ms, mfu 38.59%
iter 3680: loss 0.6246, time 4.75ms, mfu 38.43%
iter 3690: loss 0.6198, time 4.65ms, mfu 38.36%
iter 3700: loss 0.6431, time 4.51ms, mfu 38.41%
iter 3710: loss 0.6378, time 4.36ms, mfu 38.59%
iter 3720: loss 0.6402, time 7.31ms, mfu 37.13%
iter 3730: loss 0.6186, time 4.32ms, mfu 37.47%
iter 3740: loss 0.6109, time 4.57ms, mfu 37.56%
step 3750: train loss 0.6200, val loss 0.6202
saving checkpoint to out-experiment3_heads-n_head_4
iter 3750: loss 0.6058, time 1804.98ms, mfu 33.81%
iter 3760: loss 0.6052, time 4.52ms, mfu 34.31%
iter 3770: loss 0.6397, time 4.63ms, mfu 34.67%
iter 3780: loss 0.6329, time 4.50ms, mfu 35.09%
iter 3790: loss 0.6216, time 4.38ms, mfu 35.59%
iter 3800: loss 0.6200, time 4.60ms, mfu 35.85%
iter 3810: loss 0.6406, time 4.57ms, mfu 36.10%
iter 3820: loss 0.6440, time 4.33ms, mfu 36.54%
iter 3830: loss 0.6361, time 4.32ms, mfu 36.95%
iter 3840: loss 0.6177, time 4.31ms, mfu 37.32%
iter 3850: loss 0.6222, time 4.63ms, mfu 37.38%
iter 3860: loss 0.6045, time 4.31ms, mfu 37.71%
iter 3870: loss 0.6120, time 4.51ms, mfu 37.83%
iter 3880: loss 0.6025, time 4.58ms, mfu 37.88%
iter 3890: loss 0.6103, time 4.65ms, mfu 37.86%
iter 3900: loss 0.6143, time 4.57ms, mfu 37.91%
iter 3910: loss 0.6166, time 4.39ms, mfu 38.11%
iter 3920: loss 0.5906, time 4.32ms, mfu 38.35%
iter 3930: loss 0.6268, time 4.37ms, mfu 38.54%
iter 3940: loss 0.6052, time 4.59ms, mfu 38.50%
iter 3950: loss 0.6290, time 4.57ms, mfu 38.49%
iter 3960: loss 0.5994, time 4.59ms, mfu 38.46%
iter 3970: loss 0.6084, time 4.31ms, mfu 38.69%
iter 3980: loss 0.6175, time 4.33ms, mfu 38.87%
iter 3990: loss 0.5815, time 4.56ms, mfu 38.83%
step 4000: train loss 0.6121, val loss 0.6137
